 180   -5.0  -85.0   -9.4  -85.3   63   -4.29 413.25  -3.05 409.42   1.31   4.05   2.51 658.82   4.31 650.80   2.70  12.03 117.56
 181   -5.0  -75.0   -7.3  -75.5   42   -2.20 406.64  -2.89 408.72   2.91   8.78   3.64 654.59   3.05 657.08   2.46  10.42 127.71
 182   -5.0  -65.0   -3.3  -65.7   44   -2.36 407.27  -5.25 416.18   2.27   6.99   3.11 656.22   1.86 661.76   5.75  25.47 118.85
 183   -5.0  -55.0   -8.0  -52.3  102    6.58 379.47   1.01 396.85   8.98  28.02   7.04 637.94   3.03 656.20   0.64   2.91 113.25
 184   -5.0  -45.0   -8.3  -45.8  170   -1.84 405.51  -5.44 416.30   0.86   2.58   8.18 635.84   3.48 655.47   0.38   1.59 130.04
 185   -5.0  -35.0   -8.3  -37.5  120   -1.17 403.57  -4.73 414.43   0.52   1.59   7.38 637.97   3.01 656.94   0.13   0.56 122.93
 186   -5.0  -25.0   -1.9  -23.7   57    0.79 397.59   0.39 398.81   5.53  16.88   4.40 650.91   4.30 651.34   1.20   5.21 122.99
 187   -5.0  -15.0   -1.5  -12.4   83   -0.42 401.29  -1.19 403.66   0.83   2.55   8.02 634.66   7.49 636.99   0.74   3.26 119.05
 188   -5.0   -5.0   -2.9   -9.6  102    0.69 397.87  -0.99 403.05   0.67   2.06   9.24 629.07   6.92 639.34   0.40   1.77 118.52
 189   -5.0    5.0   -3.1    5.1   94    2.30 392.98  -0.78 402.38   0.66   2.01  11.36 620.70   6.81 640.45   1.31   5.68 122.47
 190   -5.0   15.0   -2.7   14.9   49    2.80 391.46  -2.20 406.71   5.41  16.51  10.67 623.70   4.34 651.17   1.49   6.47 122.29
 191   -5.0   25.0   -4.1   23.5   47   -0.83 402.50  -5.85 417.60   3.76  11.31  12.12 618.92   5.60 646.40   3.34  14.08 128.04
 192   -5.0   35.0   -5.2   36.0   48    5.41 383.64   4.76 385.61   8.04  24.31  13.15 614.05  10.81 624.00   4.21  17.91 126.20
 193   -5.0   45.0   -6.3   46.2   80   -2.84 408.59  -1.89 405.71   0.89   2.69   5.06 648.47   6.20 643.62   0.69   2.94 126.28
 194   -5.0   55.0   -7.2   54.9   87   -7.01 420.77  -5.07 415.02   0.53   1.57   2.87 658.28   5.47 647.66   0.34   1.39 135.15
 195   -5.0   65.0   -6.7   67.1  155   -5.05 414.65  -2.98 408.65   0.21   0.61   3.14 657.69   5.68 647.73   0.36   1.41 145.00
 196   -5.0   75.0   -3.6   75.3  225   -3.36 410.21  -1.63 404.95   0.69   2.10   3.43 655.26   5.82 645.00   0.62   2.66 124.72
 197   -5.0   85.0   -5.0   85.1  193   -2.89 408.62  -1.62 404.83   0.54   1.61   3.56 655.27   5.27 648.19   0.24   0.99 132.65
 198   -5.0   95.0   -5.7   91.6  134   -2.41 407.17  -1.90 405.65   0.56   1.67   5.03 649.28   5.92 645.61   0.73   3.01 133.45
 199   -5.0  105.0   -6.2  106.0  111   -5.58 417.11  -6.14 418.83   0.54   1.66   0.13 669.43   0.07 669.69   1.58   6.93 120.97
 200   -5.0  115.0   -4.6  113.8  105   -5.63 417.43  -6.49 420.10   3.94  12.20   3.62 653.79   2.81 657.42   4.28  19.17 116.08
 201   -5.0  125.0   -5.9  126.3  163    1.61 394.95  -1.71 405.36   1.58   4.95   8.43 631.17   4.56 649.00   0.41   1.89 111.50
 202   -5.0  135.0   -6.5  133.9  171    1.66 394.75  -0.75 402.37   1.31   4.14   5.30 645.15   1.82 661.47   0.52   2.44 108.95
 203   -5.0  145.0   -6.8  142.2  123   -1.97 406.23  -2.15 406.79   0.83   2.62   2.23 659.54   1.61 662.45   2.52  11.82 108.84
 204   -5.0  155.0   -6.9  156.7  108   -0.93 402.79   0.87 397.39   2.51   7.52   5.97 645.07   6.75 641.81   0.71   2.96 130.97
 205   -5.0  165.0   -7.4  167.6  164   -3.43 410.18  -2.92 408.67   0.14   0.42   5.44 647.69   5.81 646.17   0.42   1.72 134.57
 206   -5.0  175.0   -6.8  174.2  203   -4.17 412.33  -3.18 409.40   0.55   1.63   4.17 653.04   4.72 650.81   0.29   1.18 136.99
 207    5.0 -175.0    4.2 -176.5  141   -3.62 410.73  -3.24 409.60   0.54   1.60   6.53 643.33   7.32 640.11   0.15   0.61 135.89
 208    5.0 -165.0    5.1 -162.9  166   -3.75 411.31  -3.53 410.65   0.83   2.50   6.63 641.92   7.78 637.05   0.65   2.75 127.60
 209    5.0 -155.0    5.4 -155.2  216   -4.75 414.46  -4.80 414.61   0.33   1.00   2.17 660.63   3.36 655.49   1.05   4.53 123.12
 210    5.0 -145.0    4.7 -145.3  186   -6.03 418.06  -5.67 416.99   0.83   2.49   2.86 658.06   3.69 654.59   0.77   3.22 130.45
 211    5.0 -135.0    6.0 -133.9  223   -6.06 418.54  -4.61 414.10   0.58   1.77   1.71 662.54   4.15 651.90   0.56   2.44 121.84
 212    5.0 -125.0    6.8 -129.7  163   -7.01 421.44  -4.49 413.73   0.76   2.32   3.64 654.12   7.15 638.82   0.47   2.05 121.84
 213    5.0 -115.0    4.3 -115.4   68   -4.84 414.60  -1.31 403.95   3.56  10.74   0.09 669.62   4.36 651.54   0.82   3.47 127.55
 214    5.0 -105.0    7.9 -107.1   49   -8.16 424.78  -4.44 413.49   1.74   5.28   0.79 666.61   5.15 647.87   1.73   7.43 124.65
 215    5.0  -95.0    5.1  -96.2   23   -0.65 401.93   3.36 390.02   7.19  21.35   4.08 653.27   8.80 633.91   4.60  18.87 134.78
 216    5.0  -85.0    5.0  -89.0   12   -6.95 420.42  -4.12 412.10   3.21   9.43   6.82 642.61  10.74 626.87   2.45   9.84 139.24
 217    5.0  -75.0    5.4  -69.4   34   -3.91 411.23  -5.02 414.42   1.18   3.39   3.50 656.53   3.39 656.96   1.55   5.96 150.45
 218    5.0  -65.0    6.0  -65.9   65   -2.03 406.17  -4.00 412.15   0.97   2.95   4.36 651.27   2.60 658.83   0.41   1.76 124.81
 219    5.0  -55.0    5.8  -53.1   46    1.54 395.34   0.08 399.76   3.05   9.22  12.36 617.41  10.20 626.60   1.76   7.49 126.11
 220    5.0  -45.0    4.8  -43.3   99    1.33 395.98   0.30 399.09   1.01   3.05   7.88 636.47   6.89 640.68   0.44   1.87 126.11
 221    5.0  -35.0    8.3  -36.3  126   -2.46 407.40  -2.61 407.85   1.01   3.04   4.03 653.01   3.64 654.66   0.76   3.20 128.69
 222    5.0  -25.0    5.7  -23.4   90   -2.94 408.85  -3.56 410.71   1.38   4.15   3.81 653.94   3.10 656.93   0.75   3.16 128.66
 223    5.0  -15.0    2.3  -13.3  109    0.63 398.10  -1.22 403.67   0.78   2.35   7.71 637.50   5.56 646.57   0.75   3.16 128.66
 224    5.0   -5.0    4.7   -7.3  119    2.90 391.33  -0.56 401.67   0.70   2.09   9.30 631.34   4.60 650.88   0.58   2.41 131.20
 225    5.0    5.0    3.4    6.2  104    3.70 388.97  -0.12 400.36   0.86   2.56  11.99 620.38   6.21 644.30   1.11   4.59 132.11
 226    5.0   15.0    2.6   16.7   51    1.42 395.76  -2.84 408.49   3.15   9.42  -2.71 681.26   3.64 654.87   3.23  13.43 131.19
 227    5.0   25.0    3.8   20.3   48    0.85 397.41  -2.08 406.35   2.60   7.93   0.68 667.05   3.99 652.69   8.26  35.84 122.73
 228    5.0   35.0    5.3   35.5   39    5.99 381.41   6.79 378.92   6.94  21.54  10.11 624.48  10.72 621.73   3.45  15.53 115.13
 229    5.0   45.0    4.8   46.9   68    9.91 369.54  11.37 365.05   6.65  20.44   8.82 631.13   9.82 626.73   0.86   3.79 119.23
 230    5.0   55.0    5.9   54.6   86    3.71 388.71   3.15 390.41   7.59  23.11   4.05 652.51   6.58 641.59   0.47   2.03 123.26
 231    5.0   65.0    4.7   66.8  137   -5.11 415.52  -3.11 409.45   0.10   0.30   4.28 651.61   6.95 640.14   0.10   0.43 124.42
 232    5.0   75.0    5.0   75.7  262   -4.60 413.94  -3.37 410.21   0.15   0.45   3.29 655.93   5.67 645.76   0.67   2.86 125.30
 233    5.0   85.0    3.0   82.0  181   -2.96 408.89  -2.41 407.24   0.12   0.36   3.20 656.58   5.03 648.90   0.30   1.26 129.15
 234    5.0   95.0    3.0   93.1   63   -0.11 400.33  -0.08 400.24   0.97   2.87   2.67 659.14   3.37 656.30   1.80   7.32 136.29
 235    5.0  105.0    6.9  107.5  112   -3.73 410.98  -2.57 407.57   0.76   2.24   1.19 665.20   2.46 660.08   0.60   2.42 138.93
 236    5.0  115.0    7.5  110.3  109   -4.99 414.85  -3.83 411.40   1.22   3.63   1.18 665.14   2.35 660.32   0.78   3.21 133.55
 237    5.0  125.0    0.7  124.1   82   -0.44 401.35  -0.99 403.04   4.95  15.22   4.26 651.23   3.29 655.50   1.28   5.64 119.51
 238    5.0  135.0    2.9  135.6   98   -4.45 413.95  -3.95 412.39   0.88   2.76   2.24 659.68   1.98 660.88   1.00   4.61 111.28
 239    5.0  145.0    5.3  144.7   91   -7.44 423.51  -6.72 421.24   1.02   3.22  -0.73 673.42  -0.88 674.13   0.68   3.19 108.82
 240    5.0  155.0    0.9  151.3   49   -4.16 412.98  -2.63 408.21   1.58   4.93   6.41 640.81   3.39 654.56   9.27  42.21 113.18
 241    5.0  165.0    5.1  167.9   50   -1.83 405.51  -1.65 404.97   3.49  10.50   8.13 635.73   8.81 632.87   1.69   7.12 128.97
 242    5.0  175.0    4.2  177.5  117   -3.29 409.75  -3.19 409.45   0.56   1.66   6.59 643.09   7.03 641.29   0.67   2.74 135.85
 243   15.0 -174.9   19.5 -175.4  167   -3.18 409.95  -2.97 409.29   0.43   1.34   6.24 641.43   6.98 638.04   0.45   2.06 112.56
 244   15.0 -164.6   16.6 -162.9  161   -4.22 412.88  -3.32 410.13   0.64   1.95   6.56 641.53   8.56 632.85   1.39   6.03 122.04
 245   15.0 -154.3   14.4 -153.5  217   -4.30 413.22  -3.74 411.50   0.77   2.37   3.10 656.34   4.77 648.98   0.96   4.23 119.81
 246   15.0 -144.0   16.4 -144.7  224   -4.29 413.06  -3.72 411.33   0.91   2.77   3.07 656.74   4.04 652.56   0.37   1.60 123.14
 247   15.0 -133.7   15.2 -132.3  266   -4.98 415.34  -3.59 411.06   0.67   2.06   3.31 655.34   5.33 646.39   0.21   0.93 118.16
 248   15.0 -123.4   14.7 -130.5  179   -4.85 414.87  -2.52 407.73   0.48   1.47   4.24 651.41   7.37 637.69   0.66   2.89 120.58
 249   15.0 -113.1   14.8 -113.1  100   -7.05 421.03  -2.98 408.89   0.59   1.76   2.51 659.61   6.94 641.28   0.44   1.82 132.42
 250   15.0 -102.9   17.3 -102.5   93   -1.19 403.64  -1.04 403.18   1.14   3.49   0.84 666.34   4.30 651.25   0.99   4.32 121.35
 251   15.0  -92.6   20.6  -95.2   71   -2.59 408.08  -0.84 402.62   1.56   4.87   0.03 669.86   1.21 664.49   2.41  10.97 113.52
 252   15.0  -82.3   18.3  -84.8   24   -4.64 413.63  -3.71 410.90   2.20   6.46   6.56 643.66   7.47 640.00   2.32   9.32 139.24
 253   15.0  -72.0   18.0  -68.9   68   -4.48 413.36  -4.62 413.78   0.65   1.94   5.36 647.82   5.89 645.63   1.49   6.17 132.00
 254   15.0  -61.7   18.2  -62.7   78    1.05 396.84   0.20 399.40   4.27  12.85   5.94 644.96   5.08 648.59   3.86  16.27 128.44
 255   15.0  -51.4   17.6  -48.5  101    0.31 399.06   0.60 398.18   0.69   2.10   7.24 638.89   7.15 639.28   0.51   2.19 124.20
 256   15.0  -41.1   16.1  -38.2  184   -0.67 402.07   0.15 399.54   0.61   1.89   2.75 657.69   3.54 654.15   1.35   6.05 116.45
 257   15.0  -30.9   14.2  -33.5  153   -3.03 409.20  -2.88 408.75   0.46   1.40   2.55 659.04   2.63 658.70   1.19   5.11 124.68
 258   15.0  -20.6   14.4  -19.4   72   -0.38 401.13  -2.96 408.83   0.54   1.61   7.73 638.01   4.56 651.13   0.42   1.74 132.40
 259   15.0  -10.3   14.6   -8.2   90    2.56 392.35  -1.64 404.90   2.63   7.86  11.87 620.66   6.22 644.15   1.34   5.57 131.74
 260   15.0    0.0   11.6   -5.5   68    4.02 387.98  -1.03 403.08   5.32  15.90  10.18 627.68   3.65 654.83   5.29  21.99 131.82
 261   15.0   10.3   11.9   12.5   36   -1.70 404.97  -6.19 418.11   1.18   3.45   9.57 631.89   4.91 650.44   5.27  20.99 141.86
 262   15.0   20.6   10.9   18.4   29   -0.69 402.00  -3.82 411.08   1.24   3.60  -0.78 673.06   2.69 659.45  12.89  50.53 145.55
 263   15.0   30.9   17.7   35.1   59   -6.81 420.93  -6.22 419.12   0.86   2.64   9.39 628.62  10.40 624.17   5.78  25.47 119.94
 264   15.0   41.1   17.5   39.2   69   -2.18 406.68  -1.02 403.13   9.00  27.60   6.88 639.84   7.12 638.79   2.40  10.52 120.46
 265   15.0   51.4   12.1   52.6   59    4.19 387.27   5.49 383.33   1.66   5.04   4.31 651.48   5.45 646.59   1.19   5.11 124.68
 266   15.0   61.7   12.6   62.7   81   -4.79 414.48  -3.41 410.31   1.03   3.11   2.89 657.70   4.91 649.11   0.42   1.79 126.16
 267   15.0   72.0   12.9   75.2  179   -4.10 412.26  -3.21 409.59   0.14   0.42   3.75 654.41   5.32 647.89   0.19   0.79 131.73
 268   15.0   82.3   13.0   76.9  145   -4.71 414.05  -4.77 414.23   0.54   1.61   3.93 653.74   5.20 648.48   0.13   0.54 132.29
 269   15.0   92.6   15.8   90.6   33    1.54 395.25   0.62 398.09   3.50  10.78   1.55 663.13   0.97 665.70   1.27   5.63 119.00
 270   15.0  102.9   11.1  106.6   74    0.71 397.95   1.67 395.17   4.63  13.38   3.50 656.38   4.42 652.80   1.14   4.44 147.74
 271   15.0  113.1   13.7  113.8  130   -3.34 409.83  -1.79 405.27   0.85   2.50   1.25 664.96   2.68 659.19   0.21   0.85 138.51
 272   15.0  123.4   17.4  126.2  171   -6.32 419.43  -4.77 414.66   0.47   1.44   3.29 655.50   4.96 648.14   0.80   3.53 119.19
 273   15.0  133.7   17.9  131.9  202   -6.12 419.05  -4.79 414.91   0.28   0.87   1.34 663.93   2.39 659.18   0.48   2.17 114.97
 274   15.0  144.0   16.7  142.4  145   -6.24 419.47  -5.55 417.32   0.61   1.90   0.49 667.77  -0.22 671.00   0.28   1.27 113.45
 275   15.0  154.3   16.6  150.8   68   -1.60 405.03  -5.14 416.16   1.29   4.06   3.66 653.04   3.66 653.04   2.44  11.30 110.72
 276   15.0  164.6   17.2  167.6   40   -2.92 408.79  -3.95 411.89   3.72  11.19   5.83 645.43   5.11 648.46   1.52   6.41 128.84
 277   15.0  174.9   17.7  176.0  113    0.01 399.97  -0.18 400.55   1.32   4.05   4.86 648.69   4.81 648.91   0.80   3.51 120.62
 278   25.0 -174.5   25.7 -176.9  358   -3.79 411.88  -3.87 412.14   0.74   2.32   4.80 647.89   5.27 645.73   0.44   2.03 111.87
 279   25.0 -163.6   27.3 -163.4  325   -3.84 411.83  -3.35 410.32   0.66   2.03   2.87 657.29   4.11 651.79   0.56   2.48 118.24
 280   25.0 -152.7   26.8 -153.1  357   -5.03 415.31  -4.43 413.49   0.35   1.07   1.56 663.26   2.70 658.34   0.15   0.65 123.27
 281   25.0 -141.8   24.2 -144.3  260   -5.15 415.68  -4.54 413.82   0.23   0.70   1.93 661.67   2.91 657.44   0.20   0.86 123.88
 282   25.0 -130.9   22.7 -131.4  208   -6.18 418.19  -4.21 412.39   0.56   1.65   4.42 652.18   7.29 640.61   0.19   0.77 138.87
 283   25.0 -120.0   28.2 -120.9  136   -9.03 426.25  -5.19 415.09   0.36   1.05   3.12 657.72   7.97 638.63   0.44   1.73 144.66
 284   25.0 -109.1   27.4 -108.7  144  -10.31 431.54  -7.05 421.57   0.61   1.87   3.88 653.08   7.71 636.37   0.59   2.57 121.35
 285   25.0  -98.2   25.1 -100.2  139   -1.41 404.37   0.09 399.72   1.00   3.10   3.10 656.12   4.91 648.01   0.49   2.19 116.50
 286   25.0  -87.3   25.8  -88.5  111   -1.02 403.11  -1.96 405.98   0.75   2.29   3.95 652.86   2.86 657.59   0.50   2.17 122.32
 287   25.0  -76.4   27.0  -73.6  102   -1.97 405.91  -3.02 409.07   0.40   1.20   8.96 632.41   8.23 635.47   0.99   4.15 129.17
 288   25.0  -65.5   26.0  -65.6  132   -2.51 407.61  -3.24 409.82   0.18   0.55   7.64 637.34   7.01 640.03   0.33   1.41 125.96
 289   25.0  -54.5   26.1  -52.9  156   -6.48 419.87  -6.20 419.01   4.25  13.03  15.19 603.41  15.53 601.92   1.07   4.69 120.49
 290   25.0  -43.6   24.1  -44.6  142  -11.04 434.02 -10.34 431.86   0.49   1.51   1.52 663.27   2.82 657.51   4.33  19.18 118.05
 291   25.0  -32.7   24.3  -32.6  142   -3.80 411.49  -3.21 409.70   0.38   1.15   7.35 638.73   7.93 636.26   0.65   2.77 126.06
 292   25.0  -21.8   26.2  -23.6  110   -1.25 403.68  -2.46 407.24   0.49   1.44   8.84 634.36   7.31 640.52   0.45   1.81 138.66
 293   25.0  -10.9   23.3  -12.5   77    0.58 398.29  -3.06 409.05   1.32   3.90  13.46 615.27   8.40 635.84   1.47   5.98 136.42
 294   25.0    0.0   23.0   -7.0   33    1.75 394.66  -2.45 407.48   3.66  11.17   5.33 646.87  -1.87 678.11  13.83  60.02 122.77
 295   25.0   10.9   24.7   10.8   14   -1.19 403.52  -5.55 416.41   3.22   9.52  11.05 625.07   6.22 644.71   1.45   5.90 136.10
 296   25.0   21.8   26.9   24.7   35   -2.56 407.74  -3.86 411.67   2.33   7.04   8.97 631.83   7.55 637.88   3.51  14.93 126.36
 297   25.0   32.7   23.5   35.2   78   -7.74 423.79  -6.69 420.56   3.55  10.91   5.16 647.26   6.40 641.80   7.37  32.48 119.93
 298   25.0   43.6   24.2   39.8   77    2.93 391.04   4.06 387.58   6.76  20.68   4.07 652.25   4.35 651.03   1.51   6.59 121.30
 299   25.0   54.5   26.4   56.2   57    6.96 378.66   7.34 377.49   7.59  23.27   1.88 661.76   1.62 662.90   9.36  41.03 120.99
 300   25.0   65.5   26.9   65.8   88   -3.77 411.53  -4.23 412.94   0.75   2.29   0.12 669.48  -0.26 671.13   3.44  15.00 121.22
 301   25.0   76.4   22.4   75.3  106   -0.68 402.05  -1.75 405.28   0.91   2.74   3.01 657.25   2.90 657.72   0.85   3.60 127.32
 302   25.0   87.3   27.5   86.1   50    1.41 395.62  -1.29 404.00   6.26  19.43  -4.02 688.10  -3.21 684.45   9.82  44.22 115.70
 303   25.0   98.2   28.6  104.0   69    1.20 396.27   0.96 397.01   1.25   3.89   3.82 652.70   3.91 652.30   6.88  31.15 114.59
 304   25.0  109.1   29.1  110.3  145   -2.83 408.70  -1.85 405.69   1.12   3.44  11.54 619.15  13.05 612.49   4.45  19.61 119.51
 305   25.0  120.0   23.4  120.0  168   -7.93 423.97  -6.43 419.44   0.87   2.63   1.39 664.09   2.61 658.89   1.04   4.43 126.27
 306   25.0  130.9   23.1  131.5  254   -6.15 418.59  -4.89 414.78   0.43   1.30   2.11 661.02   3.12 656.72   0.23   0.98 126.11
 307   25.0  141.8   26.6  141.0  216   -2.70 408.26  -2.55 407.80   0.57   1.74   3.92 652.90   3.21 656.00   0.81   3.53 121.27
 308   25.0  152.7   25.6  149.5  125   -2.93 408.92  -4.22 412.85   0.71   2.16   4.10 652.30   2.31 660.03   0.26   1.12 123.83
 309   25.0  163.6   26.6  166.9  158   -1.34 404.11  -2.48 407.60   0.63   1.93   5.55 645.67   4.82 648.87   0.26   1.14 120.57
 310   25.0  174.5   27.3  175.5  449   -5.55 417.36  -6.49 420.30   0.73   2.28   4.76 648.20   4.98 647.20   0.35   1.60 112.21
 311   35.0 -173.8   35.3 -174.6  464   -3.03 409.38  -3.23 410.00   0.80   2.48   4.69 649.00   4.96 647.79   0.30   1.34 116.30
 312   35.0 -161.4   33.6 -161.2  438   -5.11 415.67  -4.97 415.24   0.36   1.10   3.60 654.22   4.11 651.98   0.51   2.24 121.00
 313   35.0 -149.0   31.9 -152.0  278   -5.62 417.07  -5.18 415.73   0.43   1.31   2.44 659.52   3.21 656.21   0.27   1.16 124.94
 314   35.0 -136.6   33.8 -133.4  166   -7.79 422.79  -5.59 416.35   0.66   1.93   0.70 667.21   3.71 655.22   0.40   1.59 141.54
 315   35.0 -124.1   35.0 -123.6  265   -8.35 424.48  -5.16 415.13   0.23   0.67   0.11 669.56   4.30 652.80   0.65   2.60 140.20
 316   35.0 -111.7   35.1 -113.1  256   -7.13 421.26  -5.08 415.15   0.59   1.76   2.05 661.52   4.99 649.35   0.19   0.79 132.28
 317   35.0  -99.3   35.1 -103.6  157   -2.54 407.66  -2.59 407.81   0.65   1.96   5.63 646.16   5.42 647.05   1.11   4.70 127.50
 318   35.0  -86.9   34.6  -88.4  103   -0.79 402.37  -3.77 411.32   0.65   1.95   8.26 635.35   4.87 649.57   0.63   2.64 129.66
 319   35.0  -74.5   29.7  -73.4   92   -2.16 406.51  -3.87 411.67   0.51   1.54   9.19 631.08   7.83 636.84   0.66   2.79 127.62
 320   35.0  -62.1   33.8  -59.8  116   -2.46 407.71  -4.24 413.30   0.67   2.10   8.56 630.58   7.14 637.12   0.65   2.99 111.33
 321   35.0  -49.7   32.7  -49.6  123   -7.52 423.23  -8.13 425.11   0.82   2.53  10.11 624.97  10.26 624.30   0.55   2.45 117.28
 322   35.0  -37.2   32.3  -34.1   81   -4.09 412.25  -2.57 407.70   2.08   6.23   6.83 641.48   8.77 633.38   5.01  20.92 130.47
 323   35.0  -24.8   34.3  -26.0  114   -2.00 405.85  -1.94 405.68   0.84   2.46   7.13 641.60   6.99 642.16   0.66   2.63 141.55
 324   35.0  -12.4   33.2  -16.1   60   -0.55 401.61  -2.00 405.86   1.01   2.96   7.15 641.41   5.07 649.72   0.93   3.72 140.79
 325   35.0    0.0   36.5   -8.3   22    1.79 394.51   1.89 394.20   7.24  22.20   0.36 668.42   1.42 663.77  14.72  64.53 120.38
 326   35.0   12.4   36.2   15.2   25   -0.64 401.90  -2.18 406.46   7.75  22.96  -0.65 672.65  -0.73 672.98   8.56  34.96 135.71
 327   35.0   24.8   35.1   26.6   59   -0.12 400.37  -0.81 402.48   6.16  18.89 -13.06 727.25 -13.36 728.57  11.29  49.49 120.26
 328   35.0   37.2   34.9   36.1   66    8.69 373.73   9.23 372.10   3.10   9.37   5.73 645.62   5.98 644.56   2.16   9.19 126.70
 329   35.0   49.7   34.9   48.6   59    4.73 385.86   4.67 386.04   3.43  10.25   3.72 654.54   3.97 653.50   2.76  11.47 131.69
 330   35.0   62.1   35.2   65.1  117   -1.27 403.77  -2.66 407.90   0.50   1.48   2.30 660.57   1.35 664.46   0.39   1.60 134.60
 331   35.0   74.5   38.0   78.1  214    0.18 399.44  -1.99 406.18   0.49   1.52  13.69 608.36  10.86 621.10   4.99  22.47 115.78
 332   35.0   86.9   38.9   84.4  191    0.23 399.28  -1.89 405.93   0.69   2.16   4.90 647.43   2.84 656.92   1.80   8.29 111.57
 333   35.0   99.3   37.9  101.9  180   -2.62 408.15  -2.86 408.90   1.06   3.30   5.79 643.78   6.20 641.93   3.91  17.70 114.34
 334   35.0  111.7   37.0  112.2  257   -5.02 415.43  -4.39 413.49   0.62   1.91   2.29 659.91   3.12 656.25   3.48  15.34 119.28
 335   35.0  124.1   38.1  126.1  350   -7.00 421.31  -6.44 419.61   0.37   1.13   2.63 658.64   2.28 660.16   0.24   1.04 123.21
 336   35.0  136.6   37.3  134.9  382   -1.50 404.50  -1.46 404.38   0.82   2.46   3.49 655.36   2.17 660.90   0.40   1.68 129.86
 337   35.0  149.0   38.7  148.6  340   -1.86 405.60  -2.76 408.31   0.14   0.42   7.52 638.31   6.16 644.04   0.45   1.90 128.67
 338   35.0  161.4   37.1  165.4  402   -4.62 414.07  -5.87 417.87   0.39   1.19   6.26 642.97   5.51 646.21   0.12   0.52 123.29
 339   35.0  173.8   36.6  173.5  656   -5.08 415.81  -5.34 416.62   0.50   1.56   5.01 647.32   5.46 645.28   0.17   0.77 114.93
 340   45.0 -172.8   46.1 -175.9  645   -3.28 409.87  -2.97 408.94   0.11   0.33   3.90 653.56   4.84 649.60   0.17   0.72 128.65
 341   45.0 -158.4   46.5 -160.0  408   -7.14 421.49  -5.44 416.37   0.15   0.45   2.69 658.66   4.23 652.17   0.24   1.01 128.73
 342   45.0 -144.0   47.7 -145.7  236   -7.46 422.55  -5.03 415.21   0.33   1.00   1.24 664.72   5.26 647.62   0.55   2.34 126.86
 343   45.0 -129.6   47.7 -131.5  212   -6.80 420.37  -4.29 412.85   0.77   2.31   0.80 666.66   4.96 649.29   0.21   0.88 130.47
 344   45.0 -115.2   43.9 -116.7  213   -2.86 408.49  -1.80 405.34   1.03   3.06   2.96 657.86   4.93 649.78   0.24   0.98 134.38
 345   45.0 -100.8   46.8 -101.1  137    1.31 396.13  -2.70 407.98   0.28   0.83   9.87 629.87   5.64 647.07   0.52   2.11 136.58
 346   45.0  -86.4   47.6  -85.7  139   -0.55 401.60  -4.70 413.64   0.10   0.29   7.67 639.93   3.38 656.75   0.09   0.35 145.12
 347   45.0  -72.0   46.2  -73.3   66   -2.61 407.72  -5.46 416.14   1.26   3.73   9.56 631.13   6.91 641.90   0.87   3.54 136.60
 348   45.0  -57.6   46.4  -58.3   96   -2.30 406.95  -3.57 410.79   0.63   1.90  10.31 626.13   8.80 632.56   0.68   2.89 126.41
 349   45.0  -43.2   48.3  -44.0   94   -0.23 400.71   0.47 398.54   0.74   2.30   6.78 639.47   6.88 639.02   0.46   2.07 115.32
 350   45.0  -28.8   44.5  -28.8   91   -0.07 400.21   0.95 397.19   1.10   3.26   6.71 642.60   7.20 640.60   0.49   2.00 135.86
 351   45.0  -14.4   43.7  -17.9   61    0.19 399.44   0.40 398.82   1.96   5.77   6.59 643.43   6.56 643.55   0.94   3.79 138.45
 352   45.0    0.0   45.3   12.4   34   -2.28 406.80  -3.79 411.30   1.67   4.98   8.43 635.12   5.87 645.71   5.62  23.26 132.60
 353   45.0   14.4   46.4   18.8   60   -2.03 406.07  -4.85 414.50   2.31   6.90   2.12 661.19  -1.49 676.19   1.08   4.49 131.37
 354   45.0   28.8   46.4   28.1   78   -0.36 401.07  -3.93 411.72   2.76   8.23   5.04 649.14   0.11 669.54   3.43  14.19 132.46
 355   45.0   43.2   43.7   41.7   63    7.24 378.36   4.47 386.64   4.94  14.77   6.91 641.28   4.26 652.29   0.48   2.00 131.10
 356   45.0   57.6   46.4   63.3   96    0.23 399.30  -2.71 408.21   0.77   2.33   8.26 634.69   5.64 645.89   1.35   5.77 125.93
 357   45.0   72.0   42.9   74.4  190   -0.73 402.25  -3.35 410.35   0.58   1.79   6.29 641.99   3.64 653.79   0.50   2.23 117.12
 358   45.0   86.4   43.4   87.2  308   -0.58 401.81  -2.74 408.55   0.87   2.71   4.40 649.97   2.52 658.53   0.68   3.10 113.48
 359   45.0  100.8   45.0  101.7  310   -2.86 408.79  -3.51 410.79   1.30   4.00   3.92 652.73   3.65 653.92   0.71   3.13 119.37
 360   45.0  115.2   44.7  116.4  476   -4.70 414.41  -4.88 414.96   0.29   0.89   3.27 655.66   2.98 656.94   0.26   1.14 120.10
 361   45.0  129.6   45.0  129.9  600   -4.53 413.70  -4.96 414.99   0.51   1.54   3.08 656.89   1.44 663.87   0.56   2.38 126.88
 362   45.0  144.0   45.0  146.5  635   -2.65 407.90  -3.35 409.99   0.37   1.10   4.61 650.92   3.04 657.42   0.13   0.54 132.62
 363   45.0  158.4   44.9  156.4  632   -3.72 411.09  -4.55 413.57   0.09   0.27   5.42 647.57   5.36 647.82   0.16   0.66 132.85
